Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Central Cee - BAND4BAND,153,33.0,3,(x4),19196,1145513,Central Cee,BAND4BAND
Pop Smoke - What You Know Bout Love,412,56.0,5,,6298,1144912,Pop Smoke,What You Know Bout Love
Rema - Calm Down,387,,24,,5688,1144048,Rema,Calm Down
The Weeknd - Stargirl Interlude,545,,80,,2953,1141085,The Weeknd,Stargirl Interlude
Laufey - From The Start,376,,21,,5489,1138627,Laufey,From The Start
Future - Type Shit,216,5.0,4,,12875,1137754,Future,Type Shit
The Neighbourhood - Daddy Issues,734,,76,,2954,1117721,The Neighbourhood,Daddy Issues
"Ram Sampath - Sajni (From ""Laapataa Ladies"")",171,,11,,10662,1115507,Ram Sampath,"Sajni (From ""Laapataa Ladies"")"
Charlie Puth - Light Switch,342,6.0,7,,7610,1107498,Charlie Puth,Light Switch
Jin - Super Tuna,142,81.0,1,(x1),26134,1102294,Jin,Super Tuna
Jimin - Who,97,65.0,2,(x8),19942,1099390,Jimin,Who
Kate Bush - Running Up That Hill (A Deal With God),180,98.0,1,(x20),14765,1087851,Kate Bush,Running Up That Hill (A Deal With God)
Harry Styles - Adore You,606,,12,,3566,1085620,Harry Styles,Adore You
Taylor Swift - Style,320,,24,,5868,1073178,Taylor Swift,Style
Lizzo - About Damn Time,311,54.0,5,,6824,1069515,Lizzo,About Damn Time
Kali Uchis - Moonlight,299,,18,,5774,1069283,Kali Uchis,Moonlight
The Weeknd - After Hours,457,21.0,2,(x4),7438,1068522,The Weeknd,After Hours
M.H.R - Malabari Banger,333,,27,,5314,1067728,M.H.R,Malabari Banger
Hanumankind - Big Dawgs,91,54.0,2,(x16),20535,1059751,Hanumankind,Big Dawgs
Joel Corry - Head & Heart,485,,13,,5603,1059277,Joel Corry,Head & Heart
Doja Cat - You Right,460,14.0,10,,6438,1057317,Doja Cat,You Right
Lady Gaga - Shallow,730,,50,,2472,1054171,Lady Gaga,Shallow
Gesaffelstein - Lost in the Fire,530,,47,,3046,1053792,Gesaffelstein,Lost in the Fire
Beyoncé - CUFF IT,311,,11,,7924,1049760,Beyoncé,CUFF IT
Jawsh 685 - Savage Love (Laxed - Sired Beat),385,95.0,3,(x30),5625,1049755,Jawsh 685,Savage Love (Laxed - Sired Beat)
The Weeknd - The Hills,591,,46,,2600,1049255,The Weeknd,The Hills
Billie Eilish - WILDFLOWER,160,8.0,9,,10547,1032748,Billie Eilish,WILDFLOWER
Burna Boy - Last Last,423,,26,,4724,1031916,Burna Boy,Last Last
XXXTENTACION - Revenge,489,,59,,3888,1028007,XXXTENTACION,Revenge
Dionela - sining,107,57.0,5,,13976,1025974,Dionela,sining
Tiësto - The Business,444,,14,,5091,1012569,Tiësto,The Business
Jaymes Young - Infinity,339,,11,,5741,1007991,Jaymes Young,Infinity
Drake - IDGAF,195,14.0,3,(x1),17836,1006519,Drake,IDGAF
"Diljit Dosanjh - Naina (From ""Crew"")",220,,25,,7976,1004375,Diljit Dosanjh,"Naina (From ""Crew"")"
Justin Bieber - Holy,361,62.0,4,,6200,1003414,Justin Bieber,Holy
Shubh - No Love,454,,45,,2849,998371,Shubh,No Love
Jack Harlow - First Class,231,71.0,2,(x27),10149,993878,Jack Harlow,First Class
Travis Scott - Goosebumps - Remix,411,,17,,4634,986776,Travis Scott,Goosebumps - Remix
Harry Styles - Late Night Talking,337,19.0,2,(x4),11120,986719,Harry Styles,Late Night Talking
Cardi B - WAP,326,82.0,1,(x1),7486,984457,Cardi B,WAP
BLACKPINK - Pink Venom,261,49.0,1,(x8),16329,982553,BLACKPINK,Pink Venom
Kendrick Lamar - Money Trees,387,,32,,4573,982048,Kendrick Lamar,Money Trees
blackbear - hot girl bummer,603,16.0,9,,3822,981850,blackbear,hot girl bummer
Maroon 5 - Payphone,563,,25,,3594,978428,Maroon 5,Payphone
John Legend - All of Me,685,,75,,3337,975033,John Legend,All of Me
INTERWORLD - METAMORPHOSIS,340,,39,,4441,973341,INTERWORLD,METAMORPHOSIS
Rich Amiri - ONE CALL,197,,13,,8313,972515,Rich Amiri,ONE CALL
Dua Lipa - Houdini,224,,13,,8207,972062,Dua Lipa,Houdini
Maki - Dilaw,148,,11,,8901,969656,Maki,Dilaw
SZA - Good Days,371,39.0,3,(x3),6064,969568,SZA,Good Days
cassö - Prada,290,,36,,5947,968038,cassö,Prada
Jimin - Like Crazy,322,2.0,5,,8206,967136,Jimin,Like Crazy
THE SCOTTS - THE SCOTTS,347,72.0,1,(x38),10769,966169,THE SCOTTS,THE SCOTTS
French Montana - Unforgettable,397,,84,,3523,965753,French Montana,Unforgettable
Lil Uzi Vert - Just Wanna Rock,281,,22,,5740,961620,Lil Uzi Vert,Just Wanna Rock
Charlie Puth - We Don't Talk Anymore,405,,59,,4668,961276,Charlie Puth,We Don't Talk Anymore
Billie Eilish - LUNCH,156,21.0,4,,17004,961244,Billie Eilish,LUNCH
Drake - Laugh Now Cry Later,383,40.0,3,(x4),5334,958838,Drake,Laugh Now Cry Later
Jason Derulo - Take You Dancing,459,,13,,4218,958506,Jason Derulo,Take You Dancing
Oxlade - KU LO SA - A COLORS SHOW,315,1.0,10,,5980,955096,Oxlade,KU LO SA - A COLORS SHOW
BoyWithUke - Toxic,341,,12,,5650,944126,BoyWithUke,Toxic
Dua Lipa - Levitating,515,,28,,3386,939077,Dua Lipa,Levitating
Justin Bieber - Hold On,430,23.0,8,,6273,934870,Justin Bieber,Hold On
"Arijit Singh - Satranga (From ""ANIMAL"")",229,,17,,7626,932661,Arijit Singh,"Satranga (From ""ANIMAL"")"
