Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
M.I. Abaga - The Inside,7,,31,,12171,38861,M.I. Abaga,The Inside
JayMikee - Dide,6,,146,,6962,38853,JayMikee,Dide
Valentiiano - Anabella,2,,123,,20818,38805,Valentiiano,Anabella
Toosii - Favorite Song,4,,111,,10937,38777,Toosii,Favorite Song
Drake - Bahamas Promises,3,,111,,16148,38776,Drake,Bahamas Promises
Reminisce - Orin,3,,101,,18595,38753,Reminisce,Orin
Blaqbonez - RING RING,5,,33,,14609,38685,Blaqbonez,RING RING
Runtown - Fences,6,,52,,11592,38592,Runtown,Fences
Cardi B - Bongos,4,,119,,11898,38527,Cardi B,Bongos
Jeriq - Evil Twin,2,,72,,24439,38503,Jeriq,Evil Twin
Metro Boomin - Feel The Fiyaaaah,7,,80,,7779,38487,Metro Boomin,Feel The Fiyaaaah
Balloranking - Toronto,4,,103,,13497,38463,Balloranking,Toronto
Magixx - Love Don't Cost A Dime,26,,166,,1616,38444,Magixx,Love Don't Cost A Dime
Kollinz - Addicted,1,,43,,38281,38281,Kollinz,Addicted
Zerrydl - Big body Benz,2,,98,,25064,38280,Zerrydl,Big body Benz
Post Malone - I Cannot Be (A Sadder Song),12,,24,,8033,38224,Post Malone,I Cannot Be (A Sadder Song)
M.I. Abaga - The Hate,7,,28,,12782,38185,M.I. Abaga,The Hate
T.I BLAZE - Eko,3,,128,,15713,38029,T.I BLAZE,Eko
Mariah Carey - All I Want for Christmas Is You,3,,69,,23538,37830,Mariah Carey,All I Want for Christmas Is You
Drake - I Guess It’s Fuck Me,7,,57,,10315,37778,Drake,I Guess It’s Fuck Me
Wande Coal - Don't Feel Love,3,,68,,18079,37703,Wande Coal,Don't Feel Love
Gunna - neck on a yacht,2,,113,,21012,37584,Gunna,neck on a yacht
Balloranking - Backwoods,4,,113,,12472,37556,Balloranking,Backwoods
BhadBoi OML - Tomford (Remix),2,,95,,24342,37543,BhadBoi OML,Tomford (Remix)
Future - We Still Don't Trust You,2,,96,,24191,37525,Future,We Still Don't Trust You
