Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Mohamed Hamaki - Law Hatsib,639,24.0,4,,13655,3278164,Mohamed Hamaki,Law Hatsib
Essam Sasa - التزموا الصمت اسود الارض راجعين ( يابا احنا نغيب غيبتنا ),186,,32,,22912,3266110,Essam Sasa,التزموا الصمت اسود الارض راجعين ( يابا احنا نغيب غيبتنا )
Fares Sokar - فارس سكر - مهرجان يازميكس البت بتاعتك دي الاكس,187,,22,,26864,3192560,Fares Sokar,فارس سكر - مهرجان يازميكس البت بتاعتك دي الاكس
Hamza Namira - Fady Shewaya,647,85.0,1,(x30),15080,3179141,Hamza Namira,Fady Shewaya
Yousef Osha - عركه ورا عركه ( احلي مسا مني للي كانو مني ),349,,79,,13001,3166257,Yousef Osha,عركه ورا عركه ( احلي مسا مني للي كانو مني )
Eslam Kabonga - انا مش لومانجى ( نازل نيابه عندى جلسه ),184,,11,,33365,3156650,Eslam Kabonga,انا مش لومانجى ( نازل نيابه عندى جلسه )
Marwan Pablo - El Halal - Remastered,235,,12,,31575,3154889,Marwan Pablo,El Halal - Remastered
حوده بوده - يلا نلعبو جوله,164,,12,,31707,3148981,حوده بوده,يلا نلعبو جوله
Elissa - Min Awel Dekika,351,39.0,5,,15920,3115847,Elissa,Min Awel Dekika
Amir Eid - Esmek Eh,99,22.0,1,(x7),59989,3112926,Amir Eid,Esmek Eh
El Waili - El 3bd W El Waili,666,,26,,9370,3108777,El Waili,El 3bd W El Waili
Essam Sasa - عاشق الموت,219,,53,,20000,3098206,Essam Sasa,عاشق الموت
Husayn - HOSS,331,,35,,16395,3073226,Husayn,HOSS
Telecom Egypt - اغنية اقوى ميكس من وي,353,117.0,1,(x6),23140,3069130,Telecom Egypt,اغنية اقوى ميكس من وي
Mohammed Saeed - Met3'er,513,,45,,10550,3065145,Mohammed Saeed,Met3'er
Elyanna - Ganeni,129,,14,,35865,2968163,Elyanna,Ganeni
El Waili - 3atma,180,15.0,3,(x1),40443,2966856,El Waili,3atma
Afroto - Sogara,883,67.0,1,(x2),9318,2951005,Afroto,Sogara
