Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
R3HAB - Rock My Body,82,,23,,1429,95250,R3HAB,Rock My Body
Darlene Love - Christmas (Baby Please Come Home),49,,19,,6649,95024,Darlene Love,Christmas (Baby Please Come Home)
The Weeknd - Die For You,76,2.0,8,,2060,94066,The Weeknd,Die For You
V - FRI(END)S,32,28.0,3,(x4),4541,93842,V,FRI(END)S
Elton John - Hold Me Closer,77,,21,,1563,93738,Elton John,Hold Me Closer
James Arthur - Say You Won't Let Go,86,70.0,3,(x2),1287,93380,James Arthur,Say You Won't Let Go
Doja Cat - Woman,59,4.0,6,,3246,93068,Doja Cat,Woman
Riton - Friday,39,19.0,1,(x2),3941,91479,Riton,Friday
AriBeatz - MIRAGE,74,,23,,1607,91250,AriBeatz,MIRAGE
Sia - Cheap Thrills,81,81.0,1,(x1),1414,91092,Sia,Cheap Thrills
Charli xcx - Guess featuring Billie Eilish,63,1.0,8,,2897,90322,Charli xcx,Guess featuring Billie Eilish
Dadi - Bah Ouais - Nouvelle École,65,,17,,2499,89711,Dadi,Bah Ouais - Nouvelle École
Aya Nakamura - Baby,63,,11,,2360,87070,Aya Nakamura,Baby
Joost - Europapa,39,9.0,4,,5404,86970,Joost,Europapa
Disclosure - You & Me - Rivo Remix,74,,41,,1493,86151,Disclosure,You & Me - Rivo Remix
