Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Anys - Kobe,589,15.0,1,(x2),36650,2150561,Anys,Kobe
Draganov - Tt Va Bien,532,36.0,2,(x1),17711,2147391,Draganov,Tt Va Bien
Inkonnu - KNZ,855,,17,,8203,2147016,Inkonnu,KNZ
Harry Styles - As It Was,451,28.0,6,,9504,2144277,Harry Styles,As It Was
Bo9al - FOUTINI,275,,11,,20382,2139964,Bo9al,FOUTINI
ElGrandeToto - 27,266,14.0,4,,92604,2138188,ElGrandeToto,27
Draganov - Lbaroud,354,,21,,8596,2133420,Draganov,Lbaroud
Metro Boomin - Creepin',387,18.0,7,,12288,2119143,Metro Boomin,Creepin'
Moha K - Bomba Internationale,184,,16,,18272,2118414,Moha K,Bomba Internationale
Maestro - La Rue,724,,16,,15889,2116491,Maestro,La Rue
ElGrandeToto - Hors Série - RapRapRapRap,730,87.0,1,(x35),11857,2115304,ElGrandeToto,Hors Série - RapRapRapRap
Lil Nas X - INDUSTRY BABY,380,39.0,4,,12633,2110645,Lil Nas X,INDUSTRY BABY
Lil Nas X - MONTERO (Call Me By Your Name),390,63.0,3,(x4),18137,2108372,Lil Nas X,MONTERO (Call Me By Your Name)
Stormy - SO HIGH,258,1.0,10,,28943,2095214,Stormy,SO HIGH
Demon324 - Plainte Alliées,375,12.0,1,(x2),28426,2094134,Demon324,Plainte Alliées
Smallx - B&M,683,11.0,2,(x2),50159,2091512,Smallx,B&M
Inkonnu - Échec - Spotify Singles,229,22.0,4,,60746,2088069,Inkonnu,Échec - Spotify Singles
Oualid - Ya Nari,391,,34,,13376,2082738,Oualid,Ya Nari
Travis Scott - FE!N,376,1.0,7,,26716,2077104,Travis Scott,FE!N
Kouz1 - TRAP ROUMI V5,221,,13,,18169,2076911,Kouz1,TRAP ROUMI V5
Smallx - Maalish,465,11.0,1,(x2),51867,2057846,Smallx,Maalish
Mouh Milano - Deghri Deghri,474,,17,,8566,2046961,Mouh Milano,Deghri Deghri
Stormy - Omri Ana,336,43.0,1,(x7),52912,2044753,Stormy,Omri Ana
ElGrandeToto - Mikasa,680,24.0,1,(x7),71389,2036460,ElGrandeToto,Mikasa
Central Cee - Doja,379,54.0,6,,14217,2034979,Central Cee,Doja
7liwa - Kakashi,133,20.0,2,(x1),37289,2021845,7liwa,Kakashi
The Kid LAROI - Stay,443,30.0,6,,12838,1986263,The Kid LAROI,Stay
