Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Kaho Hung - 污糟兒,403,,15,,19162,3431261,Kaho Hung,污糟兒
Doja Cat - Kiss Me More,447,60.0,6,,16592,3427528,Doja Cat,Kiss Me More
Terence Lam - 記得,333,15.0,5,,32720,3419996,Terence Lam,記得
Adele - Easy On Me,427,43.0,1,(x7),50789,3404618,Adele,Easy On Me
BTS - Butter,434,55.0,1,(x21),50358,3400544,BTS,Butter
Jay Fung - 給你幸福 所以幸福,366,,24,,14488,3385179,Jay Fung,給你幸福 所以幸福
Halsey - Without Me,654,123.0,2,(x11),12891,3369138,Halsey,Without Me
Eric Chou - 如果雨之後,1015,,44,,8574,3366843,Eric Chou,如果雨之後
Alan Walker - All Falls Down,668,59.0,4,,11882,3360069,Alan Walker,All Falls Down
Billie Eilish - BIRDS OF A FEATHER,160,2.0,9,,29937,3357837,Billie Eilish,BIRDS OF A FEATHER
Keung To - I Know,291,21.0,8,,20792,3330550,Keung To,I Know
JACE - 沒有無緣無故的恨,469,,24,,12933,3289130,JACE,沒有無緣無故的恨
Pakho Chau - 百年不合,1056,,22,,6561,3285683,Pakho Chau,百年不合
MC 張天賦 - 花海,376,1.0,9,,32638,3278397,MC 張天賦,花海
Janice Vidal - 驗傷,710,,19,,7835,3273213,Janice Vidal,驗傷
Wiz Khalifa - See You Again,1079,121.0,1,(x80),11807,3270190,Wiz Khalifa,See You Again
LE SSERAFIM - EASY,248,33.0,2,(x1),39967,3265200,LE SSERAFIM,EASY
Leo Ku - 戀無可戀,939,,57,,5289,3255375,Leo Ku,戀無可戀
Clean Bandit - Symphony,671,89.0,3,(x7),13214,3255130,Clean Bandit,Symphony
Juno Mak - 羅生門,826,40.0,8,,6783,3240985,Juno Mak,羅生門
ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),603,111.0,2,(x13),17082,3229424,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker)
