Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Gorillaz - Tranz,1,,92,,1429,1429,Gorillaz,Tranz
Young Thug - Stressed,1,,82,,1427,1427,Young Thug,Stressed
Ariana Grande - west side,1,,62,,1427,1427,Ariana Grande,west side
Snarri - Laufenman,1,,81,,1427,1427,Snarri,Laufenman
Lil Pump - Too Much Ice,1,,97,,1427,1427,Lil Pump,Too Much Ice
Trippie Redd - Missing My Idols,1,,98,,1427,1427,Trippie Redd,Missing My Idols
Bando. - Payday,1,,60,,1426,1426,Bando.,Payday
Gunna - Same Yung Nigga,1,,98,,1426,1426,Gunna,Same Yung Nigga
Pharrell Williams - Cash In Cash Out,1,,57,,1426,1426,Pharrell Williams,Cash In Cash Out
Gucci Mane - BiPolar,1,,126,,1426,1426,Gucci Mane,BiPolar
Lil Uzi Vert - That Fiya,1,,74,,1425,1425,Lil Uzi Vert,That Fiya
Andrea Bocelli - Con te partirò,1,,69,,1425,1425,Andrea Bocelli,Con te partirò
6LACK - PRBLMS,1,,59,,1423,1423,6LACK,PRBLMS
Migos - Malibu,1,,77,,1423,1423,Migos,Malibu
"A$AP Rocky - Black Tux, White Collar",1,,100,,1422,1422,A$AP Rocky,"Black Tux, White Collar"
Taylor Swift - Run,1,,68,,1422,1422,Taylor Swift,Run
Linkin Park - What I've Done,1,,67,,1421,1421,Linkin Park,What I've Done
Trippie Redd - They Afraid Of You,1,,99,,1419,1419,Trippie Redd,They Afraid Of You
Rammstein - TATTOO,1,,107,,1419,1419,Rammstein,TATTOO
"ASMR Sleep Chills - ASMR - Fast Tapping, Pt. 4",1,,73,,1418,1418,ASMR Sleep Chills,"ASMR - Fast Tapping, Pt. 4"
Ariana Grande - obvious,1,,63,,1417,1417,Ariana Grande,obvious
