Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Coldplay - My Universe,390,65.0,1,(x12),523282,47692351,Coldplay,My Universe
Moira Dela Torre - Kumpas - Theme of “2 Good 2 Be True”,321,55.0,8,,234633,47664052,Moira Dela Torre,Kumpas - Theme of “2 Good 2 Be True”
Giveon - Heartbreak Anniversary,517,97.0,1,(x34),377388,47423371,Giveon,Heartbreak Anniversary
Stephen Sanchez - Until I Found You,373,11.0,7,,228290,47036834,Stephen Sanchez,Until I Found You
HELLMERRY - 4:AM,391,,70,,180213,46623379,HELLMERRY,4:AM
"Taylor Swift - You're On Your Own, Kid",408,21.0,6,,798588,46491688,Taylor Swift,"You're On Your Own, Kid"
Miley Cyrus - Flowers,240,48.0,2,(x7),534598,46388511,Miley Cyrus,Flowers
LANY - Thru These Tears,602,105.0,2,(x8),228804,46233903,LANY,Thru These Tears
Ariana Grande - positions,705,100.0,1,(x1),301973,46085851,Ariana Grande,positions
Doja Cat - Kiss Me More,496,17.0,9,,194150,46009354,Doja Cat,Kiss Me More
Zack Tabudlo - Asan Ka Na Ba,360,43.0,5,,217842,45750411,Zack Tabudlo,Asan Ka Na Ba
Realest Cram - Wag Na,168,,14,,400145,45471267,Realest Cram,Wag Na
Stephen Speaks - Out of My League,1453,,60,,53962,45325235,Stephen Speaks,Out of My League
Maroon 5 - What Lovers Do,611,152.0,3,(x8),241419,45129603,Maroon 5,What Lovers Do
Janine - 'Di Na Muli,558,98.0,3,(x5),160513,45116517,Janine,'Di Na Muli
I Belong to the Zoo - Balang Araw,609,,13,,153864,44989282,I Belong to the Zoo,Balang Araw
Khalid - Young Dumb & Broke,613,144.0,2,(x15),227366,44986522,Khalid,Young Dumb & Broke
The Chainsmokers - Something Just Like This,482,142.0,1,(x1),292081,44916247,The Chainsmokers,Something Just Like This
